signal_month,return_month,ticker,score_method_source,score_return,score_ma_pos,score_momentum,score_vol,score_rs,benchmark_rs_note,next_month_return,alignment_rule
2016-03,2016-04,153130,zscore_from_data_pipeline,2.615763621945999,1.853616532050557,2.8077086287711115,1.927951872688622,3.045410462687193,,0.1145,signal_month_t_to_return_month_t_plus_1
2016-04,2016-05,069500,zscore_from_data_pipeline,-0.0367589753314592,-2.6834284209399413,-2.9152851632557173,-1.498605157903696,,benchmark_self_comparison,-0.6135,signal_month_t_to_return_month_t_plus_1
2016-04,2016-05,114260,zscore_from_data_pipeline,1.3598330856292506,0.4970617036955739,1.182506773628316,-2.3972594043403763,-0.2395342609991957,,0.0268,signal_month_t_to_return_month_t_plus_1
2016-04,2016-05,153130,zscore_from_data_pipeline,1.0042587814427406,1.2901961377239932,2.614009117014616,-1.616547271458198,-0.3884601082600986,,0.0895,signal_month_t_to_return_month_t_plus_1
2016-05,2016-06,069500,zscore_from_data_pipeline,0.0889938878277513,-2.5667949789728626,-2.370896938277237,-4.451451089552955,,benchmark_self_comparison,0.4115,signal_month_t_to_return_month_t_plus_1
2016-05,2016-06,114260,zscore_from_data_pipeline,2.7554347014151097,3.810692833067159,3.2619617764107063,-1.4241559521763474,-0.1623424557567813,,0.7696,signal_month_t_to_return_month_t_plus_1
2016-05,2016-06,153130,zscore_from_data_pipeline,4.512269232615909,4.739057003962098,3.688127048349259,-0.3693938586707517,-0.3877589595485758,,0.1888,signal_month_t_to_return_month_t_plus_1
2016-06,2016-07,069500,zscore_from_data_pipeline,-0.5326121607900678,-1.959760568934044,-1.7085684549737397,4.802488545382886,,benchmark_self_comparison,2.9712,signal_month_t_to_return_month_t_plus_1
2016-06,2016-07,114260,zscore_from_data_pipeline,-5.834686879231519,-4.451427767785009,-6.205965665857446,0.4998078408938923,0.0209187805147365,,0.2045,signal_month_t_to_return_month_t_plus_1
2016-06,2016-07,153130,zscore_from_data_pipeline,-8.059575241317408,-3.1602991585869864,-3.1501588390723128,3.089908029023294,0.5412882617654474,,0.1091,signal_month_t_to_return_month_t_plus_1
2016-07,2016-08,069500,zscore_from_data_pipeline,-2.269090434400104,-3.99898593750418,-5.892092772623087,-2.0389921207226727,,benchmark_self_comparison,1.8714,signal_month_t_to_return_month_t_plus_1
2016-07,2016-08,114260,zscore_from_data_pipeline,1.163264064823661,-0.8592025603963961,-2.446349269647458,-1.6071304380534503,3.1857365623576555,,-0.1685,signal_month_t_to_return_month_t_plus_1
2016-07,2016-08,153130,zscore_from_data_pipeline,3.0451675757599848,1.1160896991032931,0.3909787643228448,-1.0631551416921965,3.1537706617616355,,0.0694,signal_month_t_to_return_month_t_plus_1
2016-08,2016-09,069500,zscore_from_data_pipeline,-1.3877015756277626,-3.082816853535558,-4.935392550492,-4.207836716904271,,benchmark_self_comparison,0.3127,signal_month_t_to_return_month_t_plus_1
2016-08,2016-09,114260,zscore_from_data_pipeline,6.535839230286009,5.843946037911634,4.738906342877427,-0.855791610882462,0.8902965404923211,,0.2691,signal_month_t_to_return_month_t_plus_1
2016-08,2016-09,153130,zscore_from_data_pipeline,6.762193352661903,8.34608332432558,7.163381421977892,-0.4791118473133529,0.4681670874576272,,0.0941,signal_month_t_to_return_month_t_plus_1
2016-09,2016-10,069500,zscore_from_data_pipeline,1.509446537491224,-1.4132939786463108,-3.3728689791379973,1.3128419701506175,,benchmark_self_comparison,-0.526,signal_month_t_to_return_month_t_plus_1
2016-09,2016-10,114260,zscore_from_data_pipeline,0.852781826209731,0.918567777333177,2.9361313302716026,-0.0607510079121191,-0.941782659800428,,-0.48,signal_month_t_to_return_month_t_plus_1
2016-09,2016-10,153130,zscore_from_data_pipeline,3.1007631758214336,6.020748446978505,6.918639946304413,-1.3671312390668473,-0.9474737664007236,,0.0495,signal_month_t_to_return_month_t_plus_1
2016-10,2016-11,069500,zscore_from_data_pipeline,1.7818304547028816,1.1972633089108935,0.7774012589551158,-2.8551096789205603,,benchmark_self_comparison,-0.47,signal_month_t_to_return_month_t_plus_1
2016-10,2016-11,114260,zscore_from_data_pipeline,8.035228873271857,8.093174124104326,8.445860615759802,-1.4187855131445342,-2.612643558988699,,-0.7681,signal_month_t_to_return_month_t_plus_1
2016-10,2016-11,153130,zscore_from_data_pipeline,6.9682740229481,8.998338857237934,9.748002719355732,-3.929428321200088,-3.275939564396797,,0.0099,signal_month_t_to_return_month_t_plus_1
2016-11,2016-12,069500,zscore_from_data_pipeline,-0.7946972178797187,0.7771577652451858,0.2860859071516339,0.8641641346425069,,benchmark_self_comparison,3.601,signal_month_t_to_return_month_t_plus_1
2016-11,2016-12,114260,zscore_from_data_pipeline,9.288028808890529,9.5498225622364,10.0,1.7413522060416904,0.0051284320189682,,0.4439,signal_month_t_to_return_month_t_plus_1
2016-11,2016-12,153130,zscore_from_data_pipeline,10.0,10.0,10.0,4.405859498738819,-1.1555763050737016,,0.1744,signal_month_t_to_return_month_t_plus_1
2016-12,2017-01,069500,zscore_from_data_pipeline,-4.44040321277962,-3.259608203121436,-3.9471112300281823,-4.652110638914014,,benchmark_self_comparison,3.4758,signal_month_t_to_return_month_t_plus_1
2016-12,2017-01,114260,zscore_from_data_pipeline,-4.11033190565133,1.9557228560400373,5.918352375290088,-0.4899545952582254,3.9164301469746574,,-0.054,signal_month_t_to_return_month_t_plus_1
2016-12,2017-01,153130,zscore_from_data_pipeline,-4.90859907976699,2.945461780257226,4.924079113282418,0.0390068065289733,4.3146295259888445,,0.14,signal_month_t_to_return_month_t_plus_1
2017-01,2017-02,069500,zscore_from_data_pipeline,-3.746973735385081,-5.346268687514158,-4.9909884286740365,-3.1265681316967764,,benchmark_self_comparison,0.4589,signal_month_t_to_return_month_t_plus_1
2017-01,2017-02,114260,zscore_from_data_pipeline,1.4721357526042846,2.195683861464856,5.056195050771684,-1.567800172393306,3.800459446865843,,0.1351,signal_month_t_to_return_month_t_plus_1
2017-01,2017-02,153130,zscore_from_data_pipeline,-3.202704344956968,-0.1937862134712211,2.3618297300854474,-1.7389439192903922,3.61073788177745,,0.1248,signal_month_t_to_return_month_t_plus_1
2017-02,2017-03,069500,zscore_from_data_pipeline,1.6492098277699254,-1.6853641056416917,-2.826902311275762,-5.64567409692871,,benchmark_self_comparison,4.2938,signal_month_t_to_return_month_t_plus_1
2017-02,2017-03,114260,zscore_from_data_pipeline,-0.7475314109971656,0.4786564680772486,1.6900885318935297,-1.6773203785321913,-3.132689507023773,,0.2693,signal_month_t_to_return_month_t_plus_1
2017-02,2017-03,153130,zscore_from_data_pipeline,-2.006316148921277,-1.3413542107587877,-1.3986874964980394,-2.654410047615381,-2.7431951680959967,,0.1146,signal_month_t_to_return_month_t_plus_1
2017-03,2017-04,069500,zscore_from_data_pipeline,-5.679512090833486,-5.114287855133387,-5.852312382268127,-3.6536836200478575,,benchmark_self_comparison,2.3893,signal_month_t_to_return_month_t_plus_1
2017-03,2017-04,114260,zscore_from_data_pipeline,-3.743138473755306,-2.368065017910701,0.8050898358591851,0.5514359074736052,3.180500573793613,,0.0629,signal_month_t_to_return_month_t_plus_1
2017-03,2017-04,153130,zscore_from_data_pipeline,-0.1638170073137208,-1.5863893169514631,-0.2309129602736301,-6.057505643273001,3.605835146414936,,0.1096,signal_month_t_to_return_month_t_plus_1
2017-04,2017-05,069500,zscore_from_data_pipeline,-2.093543103125345,-7.02381574226396,-5.9814603345165205,-2.9628706851935886,,benchmark_self_comparison,6.4011,signal_month_t_to_return_month_t_plus_1
2017-04,2017-05,114260,zscore_from_data_pipeline,-0.0263452556278226,-1.7847975921017936,-0.0280855920100097,0.809517008789254,1.6331312486509395,,0.2157,signal_month_t_to_return_month_t_plus_1
2017-04,2017-05,153130,zscore_from_data_pipeline,-0.6031650581064059,-1.7169801720292597,-1.4411096066049307,-5.787982053290067,1.5507586279909695,,0.1194,signal_month_t_to_return_month_t_plus_1
2017-05,2017-06,069500,zscore_from_data_pipeline,-7.179510949486424,-7.935530911837551,-10.0,3.098693626808525,,benchmark_self_comparison,2.4195,signal_month_t_to_return_month_t_plus_1
2017-05,2017-06,114260,zscore_from_data_pipeline,-2.1252779712152785,-3.201420959822464,-3.719029713951594,-3.3812097820152545,7.175090551453272,,-0.038,signal_month_t_to_return_month_t_plus_1
2017-05,2017-06,153130,zscore_from_data_pipeline,-3.0945285072942537,-2.1886578436360486,-4.602488037166005,-2.2169818648614026,7.185247279479894,,0.0944,signal_month_t_to_return_month_t_plus_1
2017-06,2017-07,069500,zscore_from_data_pipeline,-0.9620879282448532,-4.73456311507262,-6.26895733061803,-1.6841031220007143,,benchmark_self_comparison,0.744,signal_month_t_to_return_month_t_plus_1
2017-06,2017-07,114260,zscore_from_data_pipeline,0.6222005144452994,-0.7842726263564053,-1.011524966491317,-2.9697408210571528,0.5060033611723922,,0.1081,signal_month_t_to_return_month_t_plus_1
2017-06,2017-07,153130,zscore_from_data_pipeline,1.3174242105662897,0.0306270642948079,-1.7729296458087869,0.7187751524308859,0.3746951161247792,,0.1241,signal_month_t_to_return_month_t_plus_1
2017-07,2017-08,069500,zscore_from_data_pipeline,2.682985721833865,0.5925200170335888,-3.1003430867064106,0.4177288144254103,,benchmark_self_comparison,-2.0661,signal_month_t_to_return_month_t_plus_1
2017-07,2017-08,114260,zscore_from_data_pipeline,-1.582210716261752,-2.3761368866310955,-2.217693241207228,-5.297353294741494,-2.779623965129092,,0.072,signal_month_t_to_return_month_t_plus_1
2017-07,2017-08,153130,zscore_from_data_pipeline,-1.8452051971158336,-1.7261819118895665,-3.3720210510844884,-6.798211125244393,-2.492185046883879,,0.0942,signal_month_t_to_return_month_t_plus_1
2017-08,2017-09,069500,zscore_from_data_pipeline,7.055688386004055,4.839276567678915,2.1353117315429344,3.435502957907855,,benchmark_self_comparison,2.8887,signal_month_t_to_return_month_t_plus_1
2017-08,2017-09,114260,zscore_from_data_pipeline,-1.1742916988962897,-3.0585308126696247,-2.7403237570835204,-1.5841428599379743,-7.250476058130913,,-0.2417,signal_month_t_to_return_month_t_plus_1
2017-08,2017-09,153130,zscore_from_data_pipeline,1.0521881365975598,-0.5068613540202165,0.0927722008421674,2.545201953635093,-6.710767781481528,,0.0891,signal_month_t_to_return_month_t_plus_1
2017-09,2017-10,069500,zscore_from_data_pipeline,-1.5458433232722872,1.5057857297761312,1.0153420367010038,0.7838457521239806,,benchmark_self_comparison,5.3798,signal_month_t_to_return_month_t_plus_1
2017-09,2017-10,114260,zscore_from_data_pipeline,3.027352170359157,1.643076787141207,0.3894056969431942,1.1216776364454015,0.7592204727803922,,-0.6236,signal_month_t_to_return_month_t_plus_1
2017-09,2017-10,153130,zscore_from_data_pipeline,1.312781396549074,0.9911608838586718,-0.6857030782960182,3.296043375223779,0.5200977001444357,,-0.0099,signal_month_t_to_return_month_t_plus_1
2017-10,2017-11,069500,zscore_from_data_pipeline,-4.64399591023067,-3.070207888967801,-2.746236609403108,0.1147634067092879,,benchmark_self_comparison,-2.5169,signal_month_t_to_return_month_t_plus_1
2017-10,2017-11,114260,zscore_from_data_pipeline,9.106197490431912,7.233881931887829,7.254879883182127,3.6337426943844937,4.589164239176666,,0.3638,signal_month_t_to_return_month_t_plus_1
2017-10,2017-11,153130,zscore_from_data_pipeline,9.779434952645603,9.31651364177652,8.018669404119285,10.0,3.527084566320164,,0.1039,signal_month_t_to_return_month_t_plus_1
2017-11,2017-12,069500,zscore_from_data_pipeline,8.544413662298838,6.7754316903676015,5.81612803246089,0.674197950129205,,benchmark_self_comparison,0.753,signal_month_t_to_return_month_t_plus_1
2017-11,2017-12,114260,zscore_from_data_pipeline,-3.9698325916728834,-0.3857625006058814,0.3705690630134752,-3.74951570991085,-9.573323238687024,,0.0635,signal_month_t_to_return_month_t_plus_1
2017-11,2017-12,153130,zscore_from_data_pipeline,2.096609141434781,5.92769731148723,5.582583076145599,-4.540341702400591,-9.006970802780037,,0.1388,signal_month_t_to_return_month_t_plus_1
2017-12,2018-01,069500,zscore_from_data_pipeline,3.981094635540651,4.8048024923814365,5.429238900767994,8.574743496671392,,benchmark_self_comparison,2.8218,signal_month_t_to_return_month_t_plus_1
2017-12,2018-01,114260,zscore_from_data_pipeline,-1.8242781733662767,-0.0859215206763026,2.102211615666453,-2.784976274871134,-3.8699537129154726,,-0.3912,signal_month_t_to_return_month_t_plus_1
2017-12,2018-01,153130,zscore_from_data_pipeline,-5.654598767405697,-0.4291248889831801,2.2352295452077646,1.8542441003219616,-3.74603696980686,,0.17,signal_month_t_to_return_month_t_plus_1
2018-01,2018-02,069500,zscore_from_data_pipeline,0.1405175024119919,2.025649432450709,5.05795331738299,3.002302486154042,,benchmark_self_comparison,-5.9783,signal_month_t_to_return_month_t_plus_1
2018-01,2018-02,114260,zscore_from_data_pipeline,5.483654691815535,5.503601352435121,4.486563801106865,2.356197038687724,0.6905668471396731,,0.3653,signal_month_t_to_return_month_t_plus_1
2018-01,2018-02,153130,zscore_from_data_pipeline,-4.587599939746959,-4.187749725246245,-3.4324686689886312,-1.3601149048636854,0.2179650669870537,,0.1447,signal_month_t_to_return_month_t_plus_1
2018-02,2018-03,069500,zscore_from_data_pipeline,9.840936731338807,7.805365774288488,9.082244563017264,10.0,,benchmark_self_comparison,0.852,signal_month_t_to_return_month_t_plus_1
2018-02,2018-03,114260,zscore_from_data_pipeline,-4.004884638626142,-1.7718015030190648,-0.0634764302459705,6.220650894148953,-9.089635040215926,,0.3672,signal_month_t_to_return_month_t_plus_1
2018-02,2018-03,153130,zscore_from_data_pipeline,-4.657986524636987,-7.902585182047072,-7.0033848546572965,0.7745485691120201,-9.101284033659736,,0.1146,signal_month_t_to_return_month_t_plus_1
2018-03,2018-04,069500,zscore_from_data_pipeline,0.6661909190138406,5.686707791339285,4.7472643923412585,5.403101565161032,,benchmark_self_comparison,2.5258,signal_month_t_to_return_month_t_plus_1
2018-03,2018-04,114260,zscore_from_data_pipeline,-5.277349531824697,-6.226342655097175,-1.5876442622968423,-5.6093041253358535,-1.0515162870038384,,0.1819,signal_month_t_to_return_month_t_plus_1
2018-03,2018-04,153130,zscore_from_data_pipeline,-0.9517732981478936,-5.229596434161984,-5.1576974716623205,-2.912597129310516,-0.7287877863314862,,0.1493,signal_month_t_to_return_month_t_plus_1
2018-04,2018-05,069500,zscore_from_data_pipeline,-1.7468011230034772,0.7340740742918008,4.73934680976218,0.1340533590378995,,benchmark_self_comparison,-3.7152,signal_month_t_to_return_month_t_plus_1
2018-04,2018-05,114260,zscore_from_data_pipeline,-2.130483143967305,-4.576065003878878,-5.757830268744915,-2.036379118936332,1.1989831673710551,,0.1997,signal_month_t_to_return_month_t_plus_1
2018-04,2018-05,153130,zscore_from_data_pipeline,-3.9831474951640806,-5.764681207919181,-6.867843211797233,-3.181280922586667,1.3444713609709829,,0.1441,signal_month_t_to_return_month_t_plus_1
2018-05,2018-06,069500,zscore_from_data_pipeline,5.328099727142723,5.167948150661095,6.286901988420955,-1.0209330598837896,,benchmark_self_comparison,-3.3923,signal_month_t_to_return_month_t_plus_1
2018-05,2018-06,114260,zscore_from_data_pipeline,-2.1629651715975577,-5.808514264069712,-6.011780006448997,-0.7274899841941593,-4.584332236614131,,0.421,signal_month_t_to_return_month_t_plus_1
2018-05,2018-06,153130,zscore_from_data_pipeline,-3.5947982088223918,-5.611630265019253,-7.513849859535982,-1.2432976369084985,-4.589611568245693,,0.1191,signal_month_t_to_return_month_t_plus_1
2018-06,2018-07,069500,zscore_from_data_pipeline,4.0557691133251055,7.383577189287067,7.120599215387617,0.8672197983527813,,benchmark_self_comparison,-0.5827,signal_month_t_to_return_month_t_plus_1
2018-06,2018-07,114260,zscore_from_data_pipeline,-4.508310322547727,-7.576464043604945,-7.185561597102444,-1.0697177986063933,-6.576373956672789,,0.2177,signal_month_t_to_return_month_t_plus_1
2018-06,2018-07,153130,zscore_from_data_pipeline,-1.754111958087181,-3.564501328294573,-6.591075296837607,-2.6012896276654773,-6.483649710991879,,0.1338,signal_month_t_to_return_month_t_plus_1
2018-07,2018-08,069500,zscore_from_data_pipeline,-2.062393817335459,3.3696135039057658,5.179867404049029,-5.953337243482066,,benchmark_self_comparison,0.52,signal_month_t_to_return_month_t_plus_1
2018-07,2018-08,114260,zscore_from_data_pipeline,-1.3407779131028716,-4.470643507753766,-6.393523226740308,-4.557408912532066,2.00450675103258,,0.6878,signal_month_t_to_return_month_t_plus_1
2018-07,2018-08,153130,zscore_from_data_pipeline,-0.8460446161375444,-1.5439739550998848,-3.5517590682527764,-0.5657405738469647,2.175733588496385,,0.1634,signal_month_t_to_return_month_t_plus_1
2018-08,2018-09,069500,zscore_from_data_pipeline,-2.7895548780196187,0.0006556294632893,2.9588573879220856,-3.616325214225107,,benchmark_self_comparison,0.5507,signal_month_t_to_return_month_t_plus_1
2018-08,2018-09,114260,zscore_from_data_pipeline,-6.935890872053435,-7.071492363069382,-8.594296973441724,-4.753786365761589,-0.0659929458383563,,-0.0691,signal_month_t_to_return_month_t_plus_1
2018-08,2018-09,153130,zscore_from_data_pipeline,-2.1813447671238797,-2.7277157993144834,-3.825310659678874,-2.1950468690547136,0.5792191794325963,,0.0988,signal_month_t_to_return_month_t_plus_1
2018-09,2018-10,069500,zscore_from_data_pipeline,-1.6871362182298273,-1.4615846341664067,0.8372985615335207,-2.407044633838999,,benchmark_self_comparison,-12.1297,signal_month_t_to_return_month_t_plus_1
2018-09,2018-10,114260,zscore_from_data_pipeline,1.6438496544165089,-1.897665967578623,-3.7522639028776616,0.9535397849679256,1.740268393754067,,0.3971,signal_month_t_to_return_month_t_plus_1
2018-09,2018-10,153130,zscore_from_data_pipeline,1.4981207458548875,-0.702285266612658,-2.757546691019168,5.655028458712917,1.7409727742702952,,0.1382,signal_month_t_to_return_month_t_plus_1
2018-10,2018-11,069500,zscore_from_data_pipeline,10.0,10.0,9.846853581415663,8.019598870534391,,benchmark_self_comparison,2.9178,signal_month_t_to_return_month_t_plus_1
2018-10,2018-11,114260,zscore_from_data_pipeline,-3.427234273984837,-3.983423671183923,-5.115243221885848,2.70705735722569,-10.0,,0.3416,signal_month_t_to_return_month_t_plus_1
2018-10,2018-11,153130,zscore_from_data_pipeline,-1.0570598213473898,-0.9051854622019848,-2.38088266271094,1.7322267135028897,-10.0,,0.1331,signal_month_t_to_return_month_t_plus_1
2018-11,2018-12,069500,zscore_from_data_pipeline,-1.2120031130366913,1.9989368800421567,3.815975208988152,-2.243961937437016,,benchmark_self_comparison,-2.1355,signal_month_t_to_return_month_t_plus_1
2018-11,2018-12,114260,zscore_from_data_pipeline,-2.558859386495537,-3.525235652734384,-3.846063249522128,-2.050515117009989,5.397624139238149,,0.2924,signal_month_t_to_return_month_t_plus_1
2018-11,2018-12,153130,zscore_from_data_pipeline,2.701098309230274,1.467400716626675,-0.1550602791792774,-0.5484164889550129,5.698110724651942,,0.153,signal_month_t_to_return_month_t_plus_1
2018-12,2019-01,069500,zscore_from_data_pipeline,1.9424349375959888,1.5263784950565893,5.52933288594185,1.2674011078231966,,benchmark_self_comparison,9.1987,signal_month_t_to_return_month_t_plus_1
2018-12,2019-01,114260,zscore_from_data_pipeline,-0.4377246886803511,-2.2492270821835145,-3.874877512598076,-0.5224758983268325,-1.776481255487452,,0.2067,signal_month_t_to_return_month_t_plus_1
2018-12,2019-01,153130,zscore_from_data_pipeline,-2.829591714141512,-3.3051987495959745,-3.0685242261834618,0.5466935670303085,-1.660500539713281,,0.1599,signal_month_t_to_return_month_t_plus_1
2019-01,2019-02,069500,zscore_from_data_pipeline,-10.0,-10.0,-10.0,-1.3515344127413944,,benchmark_self_comparison,-0.758,signal_month_t_to_return_month_t_plus_1
2019-01,2019-02,114260,zscore_from_data_pipeline,2.3372357511498283,-0.0140793713127231,-1.7137975531966232,-9.614424052223344,10.0,,0.1345,signal_month_t_to_return_month_t_plus_1
2019-01,2019-02,153130,zscore_from_data_pipeline,-2.728102590672228,-3.437323351971334,-3.7347770118519854,4.345372361912216,10.0,,0.1198,signal_month_t_to_return_month_t_plus_1
2019-02,2019-03,069500,zscore_from_data_pipeline,-1.57177120269461,-5.545272241416043,-5.9794316987165725,-1.6039709010911951,,benchmark_self_comparison,-2.1871,signal_month_t_to_return_month_t_plus_1
2019-02,2019-03,114260,zscore_from_data_pipeline,2.256222167774426,1.9899788545435515,-0.3530691201903812,-8.512435005736778,1.6430088441982684,,0.5195,signal_month_t_to_return_month_t_plus_1
2019-02,2019-03,153130,zscore_from_data_pipeline,-2.0630351268156093,-3.5561084394664344,-3.771897351447069,-1.9213798523875407,1.5305048023937724,,0.1495,signal_month_t_to_return_month_t_plus_1
2019-03,2019-04,069500,zscore_from_data_pipeline,1.491398830438858,-2.8114948257703065,-2.7096357658046832,-2.242680624867731,,benchmark_self_comparison,2.8088,signal_month_t_to_return_month_t_plus_1
2019-03,2019-04,114260,zscore_from_data_pipeline,-4.083944375298627,-5.158883756534076,-2.1050977629715275,-0.8242119271072872,-3.281724145876895,,0.0713,signal_month_t_to_return_month_t_plus_1
2019-03,2019-04,153130,zscore_from_data_pipeline,-3.1328499127176883,-6.489508889971306,-5.542484932392408,-5.254630592746562,-3.106409710882652,,0.1443,signal_month_t_to_return_month_t_plus_1
2019-04,2019-05,069500,zscore_from_data_pipeline,-1.5594861915221017,-3.2235900768953343,-5.512896757496774,-1.2132692065007462,,benchmark_self_comparison,-7.475,signal_month_t_to_return_month_t_plus_1
2019-04,2019-05,114260,zscore_from_data_pipeline,2.071857276786021,0.0321284724531932,0.3744398604098201,1.4783246234735223,2.0041522553720967,,0.4541,signal_month_t_to_return_month_t_plus_1
2019-04,2019-05,153130,zscore_from_data_pipeline,0.6999948917164266,-2.282376567537497,-4.0497355056639215,-1.2289870929106153,1.9513153156996543,,0.1739,signal_month_t_to_return_month_t_plus_1
2019-05,2019-06,069500,zscore_from_data_pipeline,6.383605307385558,2.8981405014884216,1.3864025350000928,0.4738650592899671,,benchmark_self_comparison,5.5187,signal_month_t_to_return_month_t_plus_1
2019-05,2019-06,114260,zscore_from_data_pipeline,-4.352176063405668,-4.565683625315445,-3.068240817663363,-4.076076582013387,-5.92347484901439,,0.3723,signal_month_t_to_return_month_t_plus_1
2019-05,2019-06,153130,zscore_from_data_pipeline,-2.2277499375504743,-6.097326825433634,-8.471151813967476,-7.259678018415904,-5.897129302746745,,0.1588,signal_month_t_to_return_month_t_plus_1
2019-06,2019-07,069500,zscore_from_data_pipeline,-5.652713033958154,-3.2817295979002834,-6.3054291124832575,-3.9275538030695305,,benchmark_self_comparison,-3.9197,signal_month_t_to_return_month_t_plus_1
2019-06,2019-07,114260,zscore_from_data_pipeline,-3.2524086220611093,-2.531439737350328,-0.3429387517166946,6.133460053630183,6.241289789738173,,0.6005,signal_month_t_to_return_month_t_plus_1
2019-06,2019-07,153130,zscore_from_data_pipeline,-4.280755365620385,-4.6978885523850495,-7.987055806625047,2.9689590176145657,6.432483090364741,,0.213,signal_month_t_to_return_month_t_plus_1
2019-07,2019-08,069500,zscore_from_data_pipeline,1.5989084744270246,1.4881864901046034,1.939922324366256,-0.0532504533049556,,benchmark_self_comparison,-2.9809,signal_month_t_to_return_month_t_plus_1
2019-07,2019-08,114260,zscore_from_data_pipeline,-2.887223595961386,-6.237606010082985,-6.711744294599583,-1.2954996889880337,-2.91704978231899,,0.3775,signal_month_t_to_return_month_t_plus_1
2019-07,2019-08,153130,zscore_from_data_pipeline,-8.835504395688282,-8.592755930895223,-10.0,-0.5988926669735688,-2.7377130425408893,,0.1631,signal_month_t_to_return_month_t_plus_1
2019-08,2019-09,069500,zscore_from_data_pipeline,1.8018027027373889,1.1694190179292463,1.4206062588079384,2.38203165122296,,benchmark_self_comparison,6.0097,signal_month_t_to_return_month_t_plus_1
2019-08,2019-09,114260,zscore_from_data_pipeline,-0.5758085301611282,-0.6092958327144827,-4.252746027415478,9.37220418945024,-1.823749304373007,,-0.2798,signal_month_t_to_return_month_t_plus_1
2019-08,2019-09,153130,zscore_from_data_pipeline,-0.741158778435159,-3.537111153389957,-6.376249656451634,-0.2722250590869067,-1.8373980124971545,,0.0296,signal_month_t_to_return_month_t_plus_1
2019-09,2019-10,069500,zscore_from_data_pipeline,-6.743479321745118,-3.857793319926116,-3.483492093399473,-3.230457028562894,,benchmark_self_comparison,1.0928,signal_month_t_to_return_month_t_plus_1
2019-09,2019-10,114260,zscore_from_data_pipeline,7.740491620129417,5.699925863993538,5.452512240075153,5.678961391289345,6.446596713318936,,-0.4473,signal_month_t_to_return_month_t_plus_1
2019-09,2019-10,153130,zscore_from_data_pipeline,10.0,8.814816030544538,4.786352506425776,1.3155925063365617,6.2413103399282726,,0.0789,signal_month_t_to_return_month_t_plus_1
2019-10,2019-11,069500,zscore_from_data_pipeline,-0.8171163843631651,-4.112752850975148,-2.5334706318515887,-0.6072031385317431,,benchmark_self_comparison,0.1446,signal_month_t_to_return_month_t_plus_1
2019-10,2019-11,114260,zscore_from_data_pipeline,8.013022025034152,10.0,10.0,9.73111150530132,1.541789261398669,,0.3347,signal_month_t_to_return_month_t_plus_1
2019-10,2019-11,153130,zscore_from_data_pipeline,7.631923074898132,10.0,8.639910049034002,9.075953579772431,1.0563909243825915,,0.0887,signal_month_t_to_return_month_t_plus_1
2019-11,2019-12,069500,zscore_from_data_pipeline,1.1806499583660397,-0.1484629331541922,-4.923937126199169,3.311163368676663,,benchmark_self_comparison,7.509,signal_month_t_to_return_month_t_plus_1
2019-11,2019-12,114260,zscore_from_data_pipeline,-1.5265144397175971,2.879461707831981,5.646641512066769,1.4344295020633155,-0.5720383599459504,,0.0878,signal_month_t_to_return_month_t_plus_1
2019-11,2019-12,153130,zscore_from_data_pipeline,4.678927580839973,8.544768737512053,9.527750116332632,-7.854097925090368,-0.4451064384645403,,0.1034,signal_month_t_to_return_month_t_plus_1
2019-12,2020-01,069500,zscore_from_data_pipeline,-6.099789056596972,-7.223916122146935,-6.6066182759422665,-3.176609890755117,,benchmark_self_comparison,-2.9096,signal_month_t_to_return_month_t_plus_1
2019-12,2020-01,114260,zscore_from_data_pipeline,1.3186211488545552,3.104009233490891,5.017080803459464,-0.3473935369693521,4.149281928907035,,0.3684,signal_month_t_to_return_month_t_plus_1
2019-12,2020-01,153130,zscore_from_data_pipeline,2.631987617219852,6.639886156325203,7.747181723156569,3.202632119894964,4.341548528580286,,0.1574,signal_month_t_to_return_month_t_plus_1
2020-01,2020-02,069500,zscore_from_data_pipeline,3.605938502343237,1.4983503024457112,-0.8247967150996547,10.0,,benchmark_self_comparison,-5.8029,signal_month_t_to_return_month_t_plus_1
2020-01,2020-02,114260,zscore_from_data_pipeline,-2.0116604058953644,-0.8754043607596351,1.8247645989694063,7.874130966727451,-3.846664332923433,,0.5856,signal_month_t_to_return_month_t_plus_1
2020-01,2020-02,153130,zscore_from_data_pipeline,-2.67204350238503,1.9287647721032573,4.417357920696492,8.111161635365404,-3.86791355395363,,0.1179,signal_month_t_to_return_month_t_plus_1
2020-02,2020-03,069500,zscore_from_data_pipeline,5.977193202625616,9.594867876654952,2.588677548942118,10.0,,benchmark_self_comparison,-11.4197,signal_month_t_to_return_month_t_plus_1
2020-02,2020-03,114260,zscore_from_data_pipeline,-4.022288115945255,-4.783794758286921,-0.5324240953732581,4.813983554039465,-6.745472421467476,,0.0,signal_month_t_to_return_month_t_plus_1
2020-02,2020-03,153130,zscore_from_data_pipeline,1.0188105711157762,1.5922853338226606,4.604500332866936,10.0,-6.6994863127369095,,0.1717,signal_month_t_to_return_month_t_plus_1
2020-03,2020-04,069500,zscore_from_data_pipeline,6.9956055012699885,6.896573618558075,8.902897351526692,10.0,,benchmark_self_comparison,8.9908,signal_month_t_to_return_month_t_plus_1
