Date,069500_return,114260_return,153130_return,069500_ma_pos,114260_ma_pos,153130_ma_pos,069500_momentum,114260_momentum,153130_momentum,069500_vol,114260_vol,153130_vol,069500_rs,114260_rs,153130_rs
2019-05-16,7.532824951126866,-0.9541995286591753,-7.179517387678498,4.242929240300513,0.9001615466009312,-6.786218392559609,1.5264699105141557,0.9171575119460493,-6.454035276818929,2.9935282171543265,-1.320210371006626,-2.1298030194220043,,-6.960664701493568,-7.055101509374461
2019-05-17,7.962394952298048,-3.467307466872297,-5.987227754663634,4.770203965450848,-0.808998186257629,-7.389990832803967,2.662163796694255,-0.5710062846018876,-7.799090280401522,2.9227751875422596,-1.7341252920420624,-2.632554061840035,,-7.847803795407277,-7.8941625696998035
2019-05-20,6.235340715428991,-0.4242748071128889,-5.956682338268299,4.20714764237651,0.8050689120082227,-7.992581109019092,1.8785635879554439,0.4676301033636494,-7.365440412282343,2.4230681534697265,-2.7775260209846135,-2.632803260288022,,-7.493661598000571,-7.512944631624585
2019-05-21,5.758275595983684,-1.35448051371055,-5.9185338881462535,3.392368542405681,0.021573166016462232,-7.159124989903754,1.3025023197359018,0.3477879271324819,-7.29031157782921,2.7019077019880493,-2.7259242914482504,-2.6307009776076216,,-5.566932093881177,-5.626760861779419
2019-05-22,5.522780933620057,-3.2663579051420184,-5.8703804406541416,2.911242971331233,0.27555213599896017,-6.305805915698757,0.766772539210179,0.33938271796447916,-7.554677062973914,2.777421733937194,-5.0122939463691445,-2.6230738068217097,,-5.357214453574494,-5.397617409947176
2019-05-23,5.744394749035438,-3.893481607464957,-6.917169684220454,2.860164945040659,-0.9522927389375282,-6.856884146141054,1.1124112760381066,-1.225421557783098,-8.489759757762405,2.639714626101103,-4.703781268885728,-2.718726056175929,,-5.585516652523436,-5.485338242514295
2019-05-24,5.382133198052007,-3.0458934664216333,-7.941814561027247,3.545491739172509,-1.463007723851476,-7.358754875732845,2.0471101554501514,-1.9881717736110378,-8.373710346311253,2.4101603383635712,-5.235020774698765,-2.853322647781043,,-6.309661172241221,-6.219993761849056
2019-05-27,5.1315506463627925,-1.3731739216147132,-4.579831395278376,3.2380514583246107,-0.48711691112492916,-5.14425600123102,1.6686180580352226,-1.1711124592979134,-8.599769393303797,2.457904266145183,-5.421346181003432,-2.54223486571999,,-5.17889827581465,-5.1605358024762555
2019-05-28,4.430468994244177,-1.0088895732422873,-6.72135814307678,2.8667047364688747,-0.019476126912332054,-5.7185034325426445,1.6402693456928552,-0.16181389297606114,-8.491949648332312,2.499906820589702,-5.317900220391527,-3.3364696413444994,,-4.809264341970185,-4.847917402613404
2019-05-29,7.309544493029504,-1.481267742308297,-4.47827917661828,4.254388061135415,-1.8810170171367178,-4.925790273877378,2.2049878762270416,-1.4321292204012908,-8.716808091438716,-0.1448500326121312,-4.791119767837052,-3.7790378905407964,,-5.480497165645532,-5.477275033270192
2019-05-30,5.916683104719449,-0.7668898007098204,-6.602360842984806,2.922525467029018,-1.3983821016689788,-6.866586174491461,1.9179914327476286,-1.0138539971747285,-9.244454663308868,0.8582646994086107,-4.7588991056624375,-3.335634093454493,,-6.281617022603672,-6.340245580390072
2019-05-31,6.383605307385558,-4.352176063405668,-2.2277499375504743,2.8981405014884216,-4.565683625315445,-6.097326825433634,1.3864025350000928,-3.068240817663363,-8.471151813967476,0.47386505928996714,-4.076076582013387,-7.259678018415904,,-5.92347484901439,-5.897129302746745
2019-06-03,4.147764360744017,-4.661576933835905,-6.550128329349365,0.7252430866391725,-3.945104046524601,-9.355915641219513,-0.19772924189733618,-2.861059834307722,-10.0,2.4825721517191917,-4.259321260722752,-5.9685482291047265,,-4.930654132754409,-4.8304087843112145
2019-06-04,3.5886452545566923,-5.477910539076259,-6.489975070254426,0.8194349819895301,-5.725299732343774,-8.447227419645252,-0.08817096205332439,-4.54657627956337,-10.0,2.3151592042107354,-3.775732548431602,-5.926028912420255,,-4.3876665667432695,-4.197794219164069
2019-06-05,3.057729632110311,-6.61589527324248,-8.544016634388829,0.5553539054103032,-7.419938651455418,-10.0,-0.26188381327001725,-5.655173777897817,-10.0,2.3285160137449963,-3.373163827128206,-4.177141560939326,,-3.628983048675447,-3.404298881663677
2019-06-07,0.3338416464277039,-6.381669211742993,-7.420373454978405,0.4498737439806618,-7.472106817084631,-10.0,-0.3390846544053695,-6.004686803530774,-10.0,-2.3304984919097205,-3.3437688701750314,-3.9825501101666654,,-3.187454283977524,-2.9459172809797534
2019-06-10,-0.8342268334813479,-6.321766762322138,-6.331894918624197,-1.371039040482598,-6.229720071162637,-10.0,-2.768131698678565,-4.17525768635723,-10.0,-0.8887080509483294,-3.31825189101067,-4.4752947827608685,,0.7418600211215641,0.9913834722444084
2019-06-11,-2.4760605899129957,-4.925035027595608,-7.351892721546056,-2.0536516263726483,-3.471379120106674,-9.83183073326105,-3.4669190930708274,-3.2359396019906326,-10.0,-1.6774396107288412,-1.8771883456790612,-5.28384247480581,,1.140380450680581,1.3549214973582506
2019-06-12,-2.314452529405367,-7.385518323107881,-6.233132388581581,-1.584707559621104,-7.257352632764471,-8.916524670839596,-2.700488990966437,-6.283938405650718,-10.0,-1.623751193949095,0.0484914959283437,-5.092399150013128,,1.759025311592053,2.1145062012820364
2019-06-13,-1.089016848494425,-8.448814085330072,-10.0,-0.5470355312027388,-8.528900470648999,-10.0,-2.5566022998887776,-7.007878321775019,-10.0,-1.2557308902016375,0.11871367982003397,-2.093372212489223,,1.1183048965781326,1.4979255495634805
2019-06-14,-2.3830312013543233,-8.167543211690559,-10.0,-0.5057369852822539,-9.219095421593428,-10.0,-2.4935169042671363,-7.440701843289773,-10.0,-2.6994991133945003,0.08377652605595953,-1.7645368115707682,,0.634482640549975,1.0366613333863215
2019-06-17,-3.0413525390707674,-5.633913194888648,-9.90124541839362,-0.5403858393899518,-6.920593032504948,-10.0,-3.064051715871428,-5.85310287466654,-10.0,-3.1113723587610576,0.7665942627965906,-1.520418888693587,,2.0584669154076485,2.3778734652071334
2019-06-18,-3.24498755169503,-6.237603518812108,-8.768543233497796,-1.1285814758609733,-5.9546244925974054,-10.0,-3.556775710537564,-4.21673118236513,-10.0,-3.017845971100158,0.26641760142265375,-1.3154968841575811,,3.182817315547343,3.4389409145113654
2019-06-19,-3.9448021865240914,-5.696831359662946,-8.6451609538453,-2.632841750717913,-5.780427505590318,-10.0,-4.866649338137055,-5.098871899893444,-10.0,-2.2262863791281675,0.28273582429579236,-1.3138311932022728,,4.009898479454179,4.335664571852522
2019-06-20,-4.043194261684142,-8.378584587912119,-10.0,-2.9832899919584133,-9.558474359447423,-10.0,-5.0469267493180165,-7.32934502072777,-10.0,-2.208819888706723,2.0576889824534264,-1.2115077357338466,,3.756409806407368,4.170836371755401
2019-06-21,-3.8901671316772135,-6.860068564355578,-9.354364692692634,-2.5457519755626783,-8.254960645397016,-10.0,-4.13854845870259,-6.695975642604191,-10.0,-2.1370569991766843,2.3162844751604887,-0.9895499392083945,,3.3057763515079652,3.687534337284503
2019-06-24,-4.723566886948271,-6.15631045672248,-9.2263867815906,-2.6479641457958394,-7.531919985117675,-10.0,-4.094154806736285,-6.372692827503715,-10.0,-2.7249520010616464,2.4493479010690185,-0.9953402063585525,,3.621583730619272,3.9482115326149856
2019-06-25,-4.4848135278029115,-6.11224694494017,-9.111133611539238,-2.3608565189582382,-6.33830179758821,-9.023202201694586,-5.198470640290152,-4.781585435915552,-10.0,-2.647562594680629,2.458352172400886,-1.0011664062232473,,4.192691583665336,4.48451284392121
2019-06-26,-4.412869216970173,-3.0760065582722267,-5.285464810338592,-2.3867285164675023,-1.0381967878214748,-5.019020843966361,-5.130316483137703,-1.8466063392238288,-9.377350388405892,-2.631517867025045,6.223347697280097,2.492787045327542,,4.326697537114069,4.491693609718692
2019-06-27,-6.828286742239836,-1.807059707877162,-7.1286386616668835,-3.7514922595871725,-0.8034215204772077,-6.46494607066354,-6.217305810332146,-0.6052989454845067,-9.485587698914117,-3.875288121421394,5.913783303337682,2.693630710414129,,5.257401884080446,5.435520934193928
2019-06-28,-5.652713033958154,-3.2524086220611093,-4.280755365620385,-3.2817295979002834,-2.531439737350328,-4.6978885523850495,-6.3054291124832575,-0.34293875171669463,-7.987055806625047,-3.9275538030695305,6.133460053630183,2.9689590176145657,,6.241289789738173,6.432483090364741
2019-07-01,-5.780528406525306,-1.1812050438926884,-5.179948132590491,-3.158656638576139,-2.297514903209393,-5.08831563106336,-6.087928058329414,-0.38774261642847185,-7.442884152408952,-4.002853577931813,5.159997006310727,2.868291627856738,,5.351961936649879,5.543105661355774
2019-07-02,-3.676401926706082,-1.188208776675074,-2.3333080870357255,-2.358217655530717,-1.822576256244005,-4.473238929902636,-5.260814071886985,-0.9706098846130101,-7.361569541018764,-5.172579354793431,5.142614399851327,1.6587692098859548,,5.060301845153489,5.137017898386983
2019-07-03,-2.627198659046126,-1.99953182793712,-2.3205661688400028,-0.68604339109296,-4.794297629049301,-3.8806009233639225,-3.5258736540127145,-3.6050243794333294,-6.612429466855244,-3.5887377339487254,5.781020674127328,1.6402892919721812,,2.2734854574734173,2.443250066264968
2019-07-04,-3.2752667452492816,-1.042123080124194,-3.2293222849108423,-1.6773593322995084,-5.018200764818555,-7.5062525076369235,-4.263431159563217,-3.3368355807968126,-9.694625295787048,-3.1773456205003257,5.430107082757894,2.9255736359198012,,3.2177457595068986,3.3320964031654055
2019-07-05,-3.0804981911981626,-0.7181962114211327,-3.205253824440923,-1.440999446451356,-4.738775585572612,-6.816776836191069,-3.6827623776385208,-2.677622355930929,-7.319063867149791,-3.103641830222043,5.399271147407399,2.9009006254432332,,3.0230699746953924,3.08554365955358
2019-07-08,0.1842036186743243,-1.8435422514890782,-3.178249159483747,1.145939103172069,-5.419824205217668,-7.19260359468745,-1.7029663547028857,-4.042605768982516,-8.1268887041518,-1.2989289674125184,5.297303776864695,2.8759004796431027,,1.0729570466622187,1.1268831488103408
2019-07-09,0.891440905140407,-3.291382312218863,-2.2155280711928405,1.326290913693212,-5.074369016634009,-5.497183850233007,-1.5204548277179029,-2.9516001196119728,-7.14389176561779,-1.5395676721639815,4.466902247070828,3.3178639996349117,,-0.4107944661947774,-0.33888407434206835
2019-07-10,0.26199028854778345,0.07638250161217859,-2.1956084909472118,0.8183722156227462,-3.6136325950652184,-4.867422879741234,-1.8969808304121114,-2.5784706748601174,-5.7319130389429525,-1.4556831818301006,3.0656554100814555,3.292728446881066,,-0.6330473168956297,-0.5307126036706304
2019-07-11,-1.588267866001273,1.1919282930326642,0.6330498796380617,-0.7051488253268877,-3.4020099930906937,-5.347093943156612,-2.6329998705532582,-2.107736481415897,-6.122262700208295,-0.9375980884739689,2.7302766612149734,0.4924799524256872,,0.8495492055225327,0.8355822138547255
2019-07-12,-1.7866851573569624,2.775270060008948,0.6447428263966084,-0.9719796139729281,-2.0146065291681077,-6.827953008259615,-2.671516540975924,-0.8788962061148666,-6.066731192172041,-0.9170608769759561,2.755398561286217,0.4742238043282931,,1.8585969765296193,1.7691253166705039
2019-07-15,-1.6629584279684575,1.1572337686909901,0.6523332364473573,-0.8959466220388095,-2.5427486951868143,-6.215202891762834,-2.1449818405476817,-1.2136903511551975,-5.573143559977829,-0.9003323207767623,2.4031284749846624,0.4591573055259715,,1.8208588803260843,1.7246599688603916
2019-07-16,-1.5839965398862863,1.4568962547787971,-0.274168254647542,-1.4354604319865438,-1.3730334915123557,-6.630660608876735,-2.37827772131999,-1.0166327246966298,-5.741107587069032,-0.9261455689775828,2.5062980277900735,0.48131221291894666,,2.1187122162591474,2.0452735206490917
2019-07-17,0.4086131341068989,0.3098820429830202,-2.140697460991967,-0.3240680215931277,-3.1369590345455958,-8.001895659074444,-1.189046317294644,-2.568017706426782,-7.839563235965162,-1.4051232336532669,2.958468256623634,0.9492402546686332,,0.7630947915593458,0.748181296334467
2019-07-18,0.949743031887444,0.14064517783456554,-1.178920954965002,-0.09405647386657648,-7.257905330741792,-8.320779452683011,-0.9090078258916332,-6.111015565389666,-7.954947831543288,-1.491423718362093,3.2054746603722597,0.45631324246282523,,-0.6968923169816522,-0.5932603541359891
2019-07-19,-0.5604751934041796,-1.1646922117245462,-3.0375829053642662,-1.8921934327530574,-8.081040944934978,-9.565646852449332,-1.8115199654047616,-5.014946910766387,-8.273845289306264,-0.21031259097076205,3.2072545697347388,0.8771003490128295,,0.3075138703239507,0.32444581449525
2019-07-22,-0.3527725929676786,-0.8597333584135991,-3.9442353125198135,-1.8504053981438777,-6.9836812205654955,-10.0,-1.7095783854863433,-4.97839109231625,-9.403672042236908,-0.2246831626644743,3.286862152944812,1.2726269511461086,,0.5006690575034234,0.5109250056483786
2019-07-23,-0.9230868736623864,-2.1843324506597734,-3.914062815778,-2.4771168067294056,-7.82475455173126,-8.938163951976613,-1.9883761300462741,-6.418927292050014,-8.44377212343263,-0.10078682636312779,3.2498156637375963,1.2532163391657982,,0.7238302723043402,0.7944989121101773
2019-07-24,0.09763337432468204,-4.978818067489635,-7.587455505841751,-1.2445305806804707,-6.662068969446334,-9.08676780289716,-0.9403060896000279,-6.1902667129383175,-8.937276097179469,0.4404616998761681,-0.7906070206436254,-2.391025037406465,,-0.040974793693887644,0.015419212375413726
2019-07-25,1.3953633978260258,-6.2464102024707016,-7.498061487134385,-1.084285316864933,-8.068070059371703,-10.0,-1.0234013826909045,-8.23716819185718,-10.0,-0.539382908317055,-0.5326387592509525,-2.38063057544419,,-0.5433155568789144,-0.28528323563538815
2019-07-26,1.368689023913906,-5.239336658438903,-10.0,-0.8772984306186417,-8.05590738169969,-10.0,-0.6750806624987015,-8.125480189815283,-10.0,-0.5475555896626093,-0.8289388385532854,-3.1110240192291636,,-1.8511907145850444,-1.5871295301939696
2019-07-29,2.610403046385051,-4.5632686934391,-7.2711814603699585,0.7300914640123983,-6.661871301042179,-8.390069447625113,0.38176154134604323,-6.928869267365557,-10.0,0.32723591764814386,-0.4779532564585159,-0.7151764414711624,,-2.724282789024448,-2.5608394288284626
2019-07-30,1.8616707560481704,-5.65219475377279,-8.968798964985947,0.2965991882484371,-7.570153562854561,-9.419255218435685,0.943452958905578,-7.391552199745442,-10.0,0.30726637291246767,-0.4469368426520131,-0.6068785411820521,,-2.550359455800586,-2.3426955526812017
2019-07-31,1.5989084744270246,-2.887223595961386,-8.835504395688282,1.4881864901046034,-6.237606010082985,-8.592755930895223,1.9399223243662558,-6.711744294599583,-10.0,-0.053250453304955606,-1.2954996889880337,-0.5988926669735688,,-2.91704978231899,-2.7377130425408893
2019-08-01,2.464052088958274,-2.396397881298876,-6.093982425714486,1.5153623801126788,-5.642758008092935,-8.741277969306054,1.7785742608475967,-6.219608011798123,-9.862537951187207,-0.6491976187409415,-1.2171152432509031,-3.3186133471391353,,-1.753885057627464,-1.6842904529681082
2019-08-02,3.3507757744335738,-3.8271724910020395,-4.285593017308233,2.8253401041868846,-7.290809357443769,-6.253242401132884,2.8168561650278017,-7.83297847136902,-8.229883425894814,-0.10121742765905944,-0.6956923064645602,-1.3143918671199382,,-3.540841510151548,-3.4026060787934376
2019-08-05,3.407960022357889,-6.6462263251063725,-6.000543459036292,5.382496283053914,-10.0,-8.248691478200604,4.610031629890655,-10.0,-9.76978360747692,0.0594514884887727,2.731678764189841,-0.012646378678834346,,-5.450192776660553,-5.167133224406376
2019-08-06,4.461292591934151,-8.909011722293101,-9.390285229119831,6.874973235024575,-10.0,-10.0,4.982258595320429,-10.0,-10.0,0.8446359293360515,3.719457352136932,0.1775193343030918,,-4.908647013119071,-4.546069483179921
2019-08-07,5.289293451848495,-10.0,-10.0,7.338735227316545,-10.0,-10.0,4.588104180576612,-10.0,-10.0,0.6356008400294988,3.1040759069505466,0.11753998889914377,,-5.2452343167567115,-4.880857181437699
2019-08-08,5.920259396047306,-9.392792506671661,-10.0,6.542822762244508,-10.0,-10.0,4.376027590375905,-10.0,-10.0,-0.4853473916247424,3.3433010355816584,0.11060039571739202,,-5.168041712756034,-4.797143173929919
2019-08-09,5.467330977454441,-8.062472344523702,-8.888361845336647,5.481727460066993,-8.869342409813243,-9.968685978428443,3.4733867805164254,-9.861710503289318,-10.0,-0.05196881647452765,4.811227020412498,0.15767033787199508,,-5.469354150169381,-5.20588654760826
2019-08-12,5.240005611764951,-8.107270502797231,-8.770322413067404,5.075812483692259,-9.087141752815809,-9.161252934900922,3.392371335348513,-10.0,-9.574954661404854,0.015392696875948292,4.776748884742073,0.15406186043046835,,-5.544661582861535,-5.206389362970116
2019-08-13,6.428557260488482,-9.339603195878327,-8.65198511669047,6.025625567158902,-9.445433272607556,-9.199183592364303,4.42088164122595,-10.0,-9.935412062158877,-0.1358058237665706,4.32449490101198,0.1492333000143185,,-6.30373630233298,-5.968933636447346
2019-08-14,5.016972948864371,-8.616413572013396,-8.535496004320567,4.96502777488969,-9.598508992238942,-10.0,3.728678393690798,-10.0,-10.0,0.3609611975221867,4.1649993231110445,0.1448622199943731,,-6.086861540061932,-5.698100792552408
2019-08-16,5.0736867399778784,-8.044309176036837,-7.625131926308885,5.135525471023601,-10.0,-9.230706139233087,3.8111498826506995,-10.0,-9.766790548286684,0.337332504988465,3.537699305588444,0.3805861330888961,,-5.626380054547829,-5.176154547545007
2019-08-19,5.675840092551417,-6.6331054763030215,-7.536654854276078,4.1545730946595265,-10.0,-10.0,2.9959663062622055,-10.0,-10.0,-0.996028207397024,3.894719779951018,0.37508904239631463,,-4.714840991271127,-4.4362161567389
2019-08-20,4.781805628302853,-7.4359977065363525,-6.661786835745592,2.7911065317190262,-10.0,-10.0,2.9074934968406962,-10.0,-10.0,0.02451535606100104,3.574202487699767,0.08808723420416795,,-5.004580177229001,-4.745251889744047
2019-08-21,4.993293686509861,-3.2926108498730273,-7.399282910080318,2.361632395590562,-5.442697426417102,-9.253739745162742,2.6839817647676005,-7.819620856615143,-9.777176604154727,-0.23849251328243296,7.853720096562492,-0.6362100573488572,,-4.626310342401006,-4.511451953648923
2019-08-22,4.814634350919611,-3.707544588686746,-5.733399563571739,3.1285635180897167,-5.044456739936432,-7.734460577786827,3.680611078624893,-7.607484749322982,-9.145401161421246,-0.37579647041031367,7.638379512116788,0.27033861572974094,,-5.590953160968661,-5.529547850936613
2019-08-23,4.713457394556773,-1.49300529674715,-4.87460692430268,3.066891142258215,-3.3826651761875755,-7.829063476885356,3.3011499239833637,-6.692199345715155,-8.848175414896772,-0.3769189414077317,7.788460850512316,-0.08733395813251454,,-4.821392993322194,-4.7820851062566465
2019-08-26,5.72726762897315,-3.3737933041597348,-1.6237874320626862,4.609201269640184,-5.865088279894727,-5.655130474851386,4.425230678833937,-8.244565650862775,-7.947366844017701,0.38903040534597466,8.690503472762964,1.2547447590373677,,-5.8803320172491045,-5.785799550649193
2019-08-27,4.311553743585557,-2.3362554181300137,-2.4151170350613436,4.048447927010813,-3.428494655877257,-4.290372234490486,4.19981797548617,-6.630166050056823,-7.0695260875776365,0.0014499581334938062,9.293251263861706,0.19946373346622245,,-5.315083577570341,-5.301502704819201
2019-08-28,3.704681290611976,0.011809389253416378,-0.7721613489987428,2.73727008134623,-1.267663735458831,-3.767386806025998,2.633368201200214,-5.133222377344606,-7.142176168587343,0.7537848612738571,9.72778265020835,-0.22608375977874634,,-3.3829937230713196,-3.399160006941867
2019-08-29,3.303469602895244,-0.8669680558018398,-0.7584534251244148,3.2492809552947155,-1.4062972323761018,-3.2556488826381234,3.453624764481554,-5.155183088560811,-5.970435849578573,0.44470543306418653,9.44834716205909,-0.2481317623794725,,-3.99801855815803,-4.043938387173921
2019-08-30,1.8018027027373886,-0.5758085301611282,-0.741158778435159,1.1694190179292463,-0.6092958327144827,-3.537111153389957,1.4206062588079384,-4.252746027415478,-6.376249656451634,2.3820316512229596,9.37220418945024,-0.27222505908690675,,-1.823749304373007,-1.8373980124971545
2019-09-02,0.6609104433693098,3.6405100395362555,-1.5366846268264696,0.883774853378601,3.3070549417272828,-2.2406727282498213,1.5733644278069843,-1.9890932035640005,-5.228681636950922,1.8272743931025097,10.0,-1.3946931979478137,,-1.4381983773386084,-1.582429482253569
2019-09-03,-0.9295994310535884,6.639540761537485,2.5322614470964098,1.3099214390559144,3.1314068688803296,-0.24807794899467156,1.344746734233113,-1.4784506980976229,-4.719941925385594,-0.8860437925476027,8.164539369427665,-1.492119341414901,,-0.7472508047138424,-0.942326728763516
2019-09-04,-3.527949418973394,8.974513873614198,5.739509543819318,-0.4904748462748438,3.4830310623846286,0.8784798026625111,-0.49961947179492316,0.17294286985471008,-3.2880753926156685,-1.0388858642378476,6.565330120324643,-3.2292456030682724,,2.5738727971981854,2.2585479188516397
2019-09-05,-4.868803406355009,10.0,8.080360760189839,-1.512862062703987,4.731152459286946,1.9615402635700094,-1.684061967142045,2.04550340948701,-2.01756397904297,-1.1671495089062167,6.4512696815477675,-4.008732599446348,,4.727194480570423,4.296296206330123
2019-09-06,-4.8536575412073715,10.0,9.54851533838756,-2.0018550778103448,5.190815090329065,2.9890215231163078,-2.197448860005984,2.599281516052338,-0.907531757467442,-1.168818190738082,6.3889212775494535,-4.058497401244326,,5.683389566405925,5.241310531709782
2019-09-09,-4.931780222816789,6.916622586947866,10.0,-2.92288667432908,3.4377536234432746,4.738560809710457,-2.555498527083083,0.6313612689896595,0.19501382921198218,-1.0936626646235659,6.366907837472661,-3.0172935250840496,,5.879987369309991,5.55173611803264
2019-09-10,-5.149331076174699,7.945412633837742,9.218026234070194,-3.357693695788684,4.157067201542349,3.388340985094799,-2.5184342381609124,1.293235835207288,-0.7305608325720605,-1.083509277444831,6.14788367181003,-1.705054547043507,,5.540355446253877,5.272205982948486
2019-09-11,-6.729427054608632,9.071495689136873,10.0,-4.145425326738794,4.832192580584407,5.131249608451616,-3.5069818421288748,2.475666177746762,0.8493138041272819,-2.1382089655918746,5.819343349767944,-1.170406349883581,,6.072646619596863,5.768059379272231
2019-09-16,-6.317612763255691,10.0,10.0,-4.404084172377128,10.0,4.5081615320298685,-3.9841738281612917,7.3960063186867515,1.177759689250721,-2.2611304404546293,10.0,-2.166346327512156,,7.4793353886427605,6.9212491980100745
2019-09-17,-6.537822547936358,10.0,10.0,-4.205268692009263,10.0,6.896925581220328,-3.3955875736897188,7.139869745394549,2.8917621650943564,-2.501428658419914,8.251573532403603,-0.3224894000221925,,6.789301553910375,6.218541999118907
2019-09-18,-6.416432761669518,10.0,10.0,-4.7453082135959725,8.602272090924389,6.165520566443864,-3.776180903006428,6.3299397175273615,2.419787221199655,-2.5497171512517633,9.031667460970883,-1.3638679179715112,,7.5414466790303365,6.954297198722145
2019-09-19,-6.07334966097673,10.0,10.0,-5.406662562594756,7.536117142996651,6.187154903171985,-3.8030588166346337,5.407084743974991,2.5657599133515485,-2.7938216745914897,8.97600691417065,-1.9199580898911797,,7.429124016821866,6.921840171077729
2019-09-20,-6.335808916167222,10.0,10.0,-5.899948482858201,9.241803766897881,7.678400454817124,-3.819227709214897,7.760276795815636,3.95378013244543,-2.7806372789073004,7.44820041551523,-1.4590881376419444,,7.076591899185024,6.487807914224504
2019-09-23,-7.104179987621116,10.0,10.0,-5.841632357048647,8.397346761446096,8.377537704315953,-3.7317385070179903,6.548463706291432,4.555293902814301,-3.761174979375185,7.514809388123607,-1.4437298605235567,,6.764576961660569,6.371759555938452
2019-09-24,-7.6532641485006145,9.928828287700671,10.0,-6.362989257693402,8.316561764783081,7.573574110175442,-4.330939575207523,6.580999053321771,4.07206136540298,-3.9346854384942844,7.4045741074363205,-1.4274515674184605,,7.890200174846268,7.519155771045578
2019-09-25,-7.597089773958055,10.0,10.0,-4.355068621899164,6.9591389178654826,9.704295254534745,-3.6808975157840838,5.763358160426117,5.43836150809298,-4.036882499557905,6.1070483764021315,-0.42750905053256005,,6.56551698934051,6.282191580020734
2019-09-26,-7.397880487190496,9.364972162180539,10.0,-4.403839243976754,6.745440726315895,8.177910351128816,-4.190744673031947,5.357471475119784,3.7271505876568067,-4.028783197761221,5.8425465832284695,1.29096417952003,,8.00687373041439,7.647297349614107
2019-09-27,-5.559446321734896,7.592122627555881,10.0,-2.977679813353875,5.862442788147424,8.13248911264173,-2.86441572400535,4.993283018756284,4.177638621753078,-2.7985424185835166,5.793517669649509,1.3042960480701173,,6.659980411331659,6.378849938220453
2019-09-30,-6.743479321745118,7.740491620129417,10.0,-3.857793319926116,5.699925863993538,8.814816030544538,-3.483492093399473,5.452512240075153,4.786352506425776,-3.2304570285628946,5.678961391289345,1.3155925063365617,,6.446596713318936,6.2413103399282726
2019-10-01,-5.4787849357812926,8.811143908682215,10.0,-4.016233617205321,7.776999564413758,8.041868422064468,-3.6564592947723726,7.25365631794539,4.77871294914264,-4.621436304926603,6.135471319517104,1.368905177585717,,7.15188454326203,6.862927116410424
2019-10-02,-3.4628297417425093,5.245631235126015,10.0,-1.3459052172871795,5.879740290252636,8.03244743111173,-1.1995366684484505,5.116554488435801,4.927234082137091,-0.4409340095237008,5.338552782499692,1.4639442541393084,,3.9127225074327656,3.639805495881011
2019-10-04,-3.4303980274087014,1.8392149365190185,10.0,-0.8050043942248777,0.6136551584522231,8.725526130301219,-1.0583381756449635,1.0661462268100907,5.228835478042621,-0.44758386413576445,9.550260547202376,1.020011366594934,,3.0904265474399835,3.146163986740887
2019-10-07,-2.3193080305635365,2.085996951529378,7.688361216267251,-0.985121017746424,1.3914238228092948,5.948648708112451,-0.7015954679968028,1.3206327217545046,3.5371642229805973,-1.6947344668101036,9.453006778144442,5.610721999551931,,3.564787803498828,3.5727328010589297
2019-10-08,-2.8069383939814037,2.5730237878408517,7.076496539303195,-2.705773348008664,3.3959729233667044,6.062758462209325,-1.4752518323314572,2.84492958794623,3.8549197239982123,-0.8578680562690919,9.57971109839603,5.605238362882227,,3.6017805462583032,3.5432119037861396
2019-10-10,-1.8258051124977295,2.575977439284852,5.930250312481787,-1.8293504664158262,3.951754249686611,5.499589448679951,-1.1715861719714615,2.6599897660071874,3.402704916040136,-0.47467064709665946,9.448802543025597,5.864566856174442,,2.2961259344458136,2.2243703860021355
2019-10-11,-1.7355896868786753,4.933846961360946,5.905904260355465,-2.6691565079199258,5.842097561778844,7.031310311197708,-1.7323998910013634,4.437183585290152,3.862342591153451,-0.5896639191550914,9.313276120139298,5.991556335364377,,2.5428770590545637,2.4255136215033226
2019-10-14,-2.2261496847908364,4.574909824285245,6.97366082234304,-3.879264476478084,5.9642347233032735,7.1141223427539835,-2.192571293291999,4.553240587228908,3.7190365410976653,-0.10974035407911058,9.167664326289358,5.018970095236929,,2.777544343881791,2.58867380064393
2019-10-15,-1.706746340113356,3.741943622303726,5.284654985269539,-3.9892479394928575,5.399417261536145,6.5296272751597435,-1.6977948322656244,3.941280793270657,3.720539590929791,-0.3965683219633138,9.087103163913948,4.564488438690911,,2.4786357289002456,2.3354359634162822
2019-10-16,-1.899041946215797,0.9227689750484314,6.340446362620755,-4.60411792940242,7.1845504569981,7.297191569811618,-1.9378136207414802,4.716682235729456,4.485992212980508,-0.2898848617012086,4.730190363414077,4.577816598695605,,2.361886009998338,2.1703317328637364
2019-10-17,-1.647399865322007,3.108299745843434,3.60372998136842,-4.138092130436627,10.0,6.0440460872341415,-1.5279069117943425,5.903358970417429,3.562190452313114,-0.19320675565174958,6.255360337070547,3.33923585466441,,1.741698071484363,1.6344721963950837
2019-10-18,-0.35929100228048877,4.831981126279603,5.238653682106476,-2.9115730425489357,10.0,7.513226633709307,-0.4958480614142292,5.991670863259648,4.182180533278927,0.3445913506753022,5.835281879583738,4.238501351269383,,1.003197299479412,0.8441093258279706
2019-10-21,-0.27760397999431663,6.885097094682216,5.786312964469708,-3.582115492089727,10.0,8.246885565116413,-0.9360191819875106,8.325705393115237,4.7962493561754815,0.2578195249334266,6.179889296778496,4.5003472799590165,,1.1528874819580968,0.8514572889179023
